Sales,CompPrice,Income,Advertising,Population,Price,ShelveLocBad,ShelveLocGood,ShelveLocMedium,Age,Education,Urban,US
6.2,-1.1399857866141525,-1.272756809510493,0.8293947009022248,-0.24591909566709075,0.8862763386446116,0.0,1.0,0.0,0.6500010494568913,-1.4755944051395729,0.0,1.0
5.83,0.6054469967185206,0.48458776696240013,0.07411210474766602,1.3890860954780087,-0.17497358040297017,1.0,0.0,0.0,-0.14133765869080184,-0.704041775001234,0.0,1.0
5.56,1.2519035831380292,0.8360566822569788,-0.9832835298687163,0.5336403414611635,1.268326309501741,0.0,0.0,1.0,0.5282566328187847,-0.704041775001234,0.0,0.0
3.58,1.1226122658541275,1.4335538382577624,-0.9832835298687163,-1.108263605764717,2.032426251216,0.0,1.0,0.0,1.1369787160093179,-0.704041775001234,1.0,0.0
5.27,-1.7217967143917103,1.7498758620228834,-0.9832835298687163,-1.74294916519657,-0.38722356421248655,0.0,0.0,1.0,0.6500010494568913,1.2248398003446133,1.0,0.0
6.8,0.7993839726443732,1.7147289704934254,-0.22800093371415747,0.4508552684917913,0.801376345120805,1.0,0.0,0.0,-0.9326763668384949,-1.4755944051395729,1.0,1.0
5.16,-0.6228205174785457,-0.28864384668567294,-0.9832835298687163,-1.053073557118469,-0.09007358687916363,1.0,0.0,0.0,-0.9326763668384949,0.06751085513710493,0.0,0.0
7.67,0.2822187035087664,1.7147289704934254,0.2251686239785778,0.885476901580995,-0.6419235447839061,1.0,0.0,0.0,-1.0544207834766015,-1.4755944051395729,1.0,1.0
6.98,-0.5581748588365948,-0.9915816772748303,-0.9832835298687163,-1.3635175807536144,-0.8117235318315192,0.0,0.0,1.0,1.380467549285531,0.45328717020627435,0.0,0.0
3.63,-0.17030090698488967,0.2034126347267372,-0.9832835298687163,1.0510470475197393,1.3956762997874508,0.0,0.0,1.0,-0.14133765869080184,-0.3182654599320645,1.0,0.0
7.68,0.08828172758291378,-0.9564347857453723,2.3399598932113426,0.9061731698233381,0.12217639693035273,1.0,0.0,0.0,-0.6891875335622817,-0.704041775001234,1.0,1.0
10.27,0.023636068940962915,1.2226724890810152,0.8293947009022248,0.6854129752383457,-0.30232357068868,0.0,0.0,1.0,-0.567443116924175,-1.4755944051395729,1.0,1.0
1.82,0.928675289928275,-0.8158472196275409,-0.9832835298687163,-0.8668071429373817,0.7164763515969985,1.0,0.0,0.0,1.4413397576045843,1.2248398003446133,1.0,1.0
6.44,-1.851088031675612,0.9063504653158945,1.1315077393640482,0.7750968042884988,0.164626393692256,0.0,0.0,1.0,-1.0544207834766015,1.6106161154137828,0.0,1.0
4.96,0.5408013380765698,1.1172318144926416,-0.530113972175981,0.5405390975419445,0.41932637426367564,1.0,0.0,0.0,0.10215117458541143,-0.3182654599320645,1.0,1.0
6.54,0.47615567943461895,1.4687007297872203,-0.9832835298687163,-1.12895987400706,0.3344263807398691,0.0,0.0,1.0,1.380467549285531,-1.4755944051395729,0.0,0.0
7.8,-1.5925053971078087,-0.04261560597946786,0.8293947009022248,-0.6046544118677033,-0.5145735544981963,0.0,0.0,1.0,-1.2979096167528148,0.8390634852754438,0.0,1.0
8.57,-0.5581748588365948,0.34400020084456867,-0.8322270106378045,-0.7840220699680096,-0.7268235383077127,0.0,0.0,1.0,-0.5065709086051217,-1.0898180900704033,1.0,1.0
11.17,-1.1399857866141525,1.7147289704934254,0.6783381816713131,-0.8530096307758197,0.07972640016844947,0.0,1.0,0.0,-0.08046545037174851,1.6106161154137828,1.0,1.0
7.49,1.381194900421931,-1.2024630264515774,-0.9832835298687163,-0.3562991929595869,1.735276273882677,0.0,1.0,0.0,-0.14133765869080184,0.8390634852754438,1.0,0.0
2.07,-0.36423788291074227,1.046938031433726,-0.9832835298687163,-1.749847921277351,0.41932637426367564,1.0,0.0,0.0,1.197850924328371,1.2248398003446133,0.0,0.0
5.98,-0.04100958970098795,-0.4292314128035044,0.6783381816713131,1.2097184373777026,0.7589263483589018,0.0,0.0,1.0,-0.0195932420526952,-0.704041775001234,0.0,1.0
10.36,-1.1399857866141525,1.292966272139931,1.7357338162876954,1.0786420718428633,-0.5570235512600996,0.0,0.0,1.0,-1.1761652001147083,-0.704041775001234,1.0,1.0
5.73,1.0579666072121767,-1.2376099179810354,-0.9832835298687163,-0.19762780310162367,1.1834263159779346,0.0,0.0,1.0,-1.1761652001147083,1.2248398003446133,1.0,0.0
3.42,1.0579666072121767,-0.39408452127404653,0.9804512201331366,0.7199067556422507,1.7777262706445802,0.0,0.0,1.0,0.6500010494568913,1.6106161154137828,1.0,1.0
8.97,0.47615567943461895,1.3632600551988467,-0.9832835298687163,-0.8806046550989437,0.3768763775017724,0.0,0.0,1.0,-1.2370374084337614,-0.3182654599320645,0.0,0.0
9.32,1.0579666072121767,-1.2024630264515774,1.4336207778258718,0.6164254144305356,-0.34477356745058324,0.0,0.0,1.0,0.9543620910521579,-1.4755944051395729,1.0,1.0
8.19,-0.8814031520463491,1.292966272139931,-0.9832835298687163,1.3407948029125416,-0.8117235318315192,1.0,0.0,0.0,0.46738442449973133,-1.4755944051395729,0.0,0.0
12.04,1.3165492417799802,0.02767817707944787,1.886790335518607,1.582251265739877,-0.47212355773629305,0.0,0.0,1.0,-0.5065709086051217,-1.0898180900704033,1.0,1.0
4.21,-0.4288835415526931,-1.1673161349221195,1.1315077393640482,1.589150021820658,0.8862763386446116,0.0,0.0,1.0,1.563084174242691,-1.4755944051395729,0.0,1.0
10.5,-0.17030090698488967,-1.6593726163345297,1.4336207778258718,1.492567436689724,0.631576358073192,0.0,1.0,0.0,-1.4196540333909213,0.06751085513710493,1.0,1.0
3.72,0.928675289928275,1.5038476213166783,-0.22800093371415747,0.26458885431070406,0.6740263548350952,1.0,0.0,0.0,0.5282566328187847,-0.3182654599320645,1.0,1.0
5.47,-1.0753401279722017,0.23855952625619506,0.3762251432094895,-1.4532014098037676,-0.21742357716487343,0.0,0.0,1.0,0.8326176744140512,-0.704041775001234,1.0,1.0
6.53,1.8983601695575378,-1.343050592569409,-0.9832835298687163,-1.032377288876126,1.9475262576921935,0.0,0.0,1.0,0.22389559122351807,1.2248398003446133,0.0,0.0
10.01,0.5408013380765698,-0.5698189789213358,1.4336207778258718,0.12661373269508383,-0.7268235383077127,0.0,0.0,1.0,-0.6283153252432283,-1.0898180900704033,1.0,1.0
5.01,2.221588462767292,0.02767817707944787,-0.9832835298687163,1.1476296326506734,2.1173262447398065,0.0,0.0,1.0,-0.4456987002860684,1.2248398003446133,1.0,0.0
5.94,0.8640296312863242,0.519734658491858,-0.9832835298687163,-0.9150984355028488,0.7589263483589018,0.0,0.0,1.0,0.041278966266358116,1.6106161154137828,1.0,0.0
2.93,1.1872579244960784,-1.6593726163345297,-0.22800093371415747,-1.3152262881881474,1.8626262641683868,0.0,0.0,1.0,0.8326176744140512,-0.704041775001234,0.0,1.0
4.12,-0.10565524834293881,-0.9212878942159145,0.6783381816713131,-1.7636454334389131,0.7589263483589018,0.0,0.0,1.0,0.3456400078616247,-0.3182654599320645,1.0,1.0
4.34,-1.2046314452561036,-0.8509941111569987,-0.9832835298687163,1.4442761441242569,-0.21742357716487343,0.0,0.0,1.0,1.0152342993712111,0.06751085513710493,0.0,0.0
8.79,0.3468643621507172,-1.0970223518632038,0.9804512201331366,0.1749050252605509,-0.6419235447839061,0.0,0.0,1.0,-0.9935485751575482,-0.3182654599320645,0.0,1.0
11.18,0.4115100207926681,1.5038476213166783,0.9804512201331366,-1.646366580065636,-1.533373476783875,1.0,0.0,0.0,0.8934898827331045,1.6106161154137828,1.0,1.0
5.12,-0.10565524834293881,-1.1321692433926618,0.5272816624404013,1.3476935589933228,-0.6843735415458094,1.0,0.0,0.0,1.2587231326474244,-1.0898180900704033,0.0,1.0
5.55,-1.3339227625400052,1.1172318144926416,0.2251686239785778,0.871679389419433,-0.8117235318315192,0.0,0.0,1.0,0.46738442449973133,-1.0898180900704033,1.0,1.0
6.92,-1.0106944693302509,-0.14805628056784145,0.9804512201331366,-1.6049740435809499,0.12217639693035273,0.0,0.0,1.0,0.46738442449973133,1.2248398003446133,1.0,1.0
11.22,-0.8814031520463491,-0.7104065450391673,1.4336207778258718,-0.08034894972834648,-1.406023486498165,0.0,1.0,0.0,0.7108732577759446,-1.4755944051395729,1.0,1.0
10.61,2.0922971454833905,0.8712035737864366,-0.9832835298687163,-1.5221889706115777,1.3956762997874508,0.0,1.0,0.0,-1.2979096167528148,1.2248398003446133,1.0,0.0
8.01,-0.7521118347624475,1.1172318144926416,1.4336207778258718,0.5612353657842875,-1.5758234735457781,1.0,0.0,0.0,0.8934898827331045,-1.0898180900704033,1.0,1.0
5.68,-0.7521118347624475,-1.6242257248050718,-0.8322270106378045,0.3128801468761711,0.6740263548350952,0.0,0.0,1.0,-1.541398450029028,-0.704041775001234,1.0,0.0
2.67,-0.6228205174785457,-0.4995251958624201,-0.9832835298687163,0.926869438065681,0.5042263677874822,0.0,0.0,1.0,-0.6891875335622817,1.2248398003446133,1.0,1.0
7.77,-0.5581748588365948,-1.4836381586872405,-0.07694441448324572,1.1200346083275494,-0.047623590117260355,0.0,0.0,1.0,-1.724015074986188,1.2248398003446133,1.0,1.0
4.81,-1.7864423730336612,-0.7807003280980831,0.6783381816713131,-0.032057657162879415,-0.38722356421248655,0.0,0.0,1.0,1.6239563825617442,0.45328717020627435,1.0,1.0
11.54,0.6054469967185206,-0.8509941111569987,-0.37905745294506926,-0.3631979490403679,0.41932637426367564,0.0,1.0,0.0,-0.567443116924175,0.45328717020627435,1.0,1.0
7.91,1.833714510915587,-0.9915816772748303,-0.530113972175981,-1.101364849683936,0.5466763645493854,1.0,0.0,0.0,-0.8718041585194416,1.6106161154137828,1.0,1.0
4.81,-0.23494656562684052,-0.007468714450009996,-0.9832835298687163,0.05072741580649271,1.3956762997874508,0.0,1.0,0.0,1.563084174242691,-0.704041775001234,1.0,0.0
6.95,0.2175730448668155,-1.3781974840988667,-0.22800093371415747,0.3611714394416382,1.8201762674064836,0.0,1.0,0.0,-1.3587818250718682,0.45328717020627435,1.0,1.0
12.01,0.7347383140024224,-0.18320317209729933,-0.9832835298687163,-0.7702245578064475,-0.939073522117229,0.0,0.0,1.0,-0.9326763668384949,-0.704041775001234,1.0,0.0
10.96,-0.6228205174785457,-1.4133443756283246,0.6783381816713131,-1.67396160438876,-1.2786734962124553,0.0,1.0,0.0,-0.0195932420526952,1.6106161154137828,1.0,1.0
6.39,0.4115100207926681,-1.6593726163345297,0.2251686239785778,-0.3562991929595869,2.329576228549323,0.0,1.0,0.0,-1.4805262417099747,0.06751085513710493,1.0,1.0
6.56,-0.49352920019464397,-0.9212878942159145,0.07411210474766602,-0.8806046550989437,-0.21742357716487343,0.0,0.0,1.0,0.5282566328187847,-1.4755944051395729,1.0,1.0
10.04,-0.5581748588365948,1.3281131636693888,0.2251686239785778,-0.19072904702084265,-1.2786734962124553,0.0,0.0,1.0,0.28476779954257136,-0.704041775001234,1.0,1.0
6.71,-0.36423788291074227,-0.04261560597946786,1.5846772970567835,-0.8323133625334767,0.8862763386446116,0.0,0.0,1.0,0.10215117458541143,-1.0898180900704033,1.0,1.0
3.15,-0.49352920019464397,-0.07776249750892573,-0.8322270106378045,-1.4256063854806436,-0.21742357716487343,1.0,0.0,0.0,0.10215117458541143,-1.0898180900704033,1.0,1.0
5.57,-1.0106944693302509,-0.6049658704507938,0.5272816624404013,-1.694657872631103,0.164626393692256,0.0,0.0,1.0,-1.4196540333909213,1.2248398003446133,0.0,1.0
3.67,0.47615567943461895,-1.307903701039951,-0.9832835298687163,0.3818677076839812,0.631576358073192,0.0,0.0,1.0,1.380467549285531,0.8390634852754438,1.0,0.0
4.78,0.4115100207926681,-1.272756809510493,-0.8322270106378045,-1.2876312638650234,0.7164763515969985,0.0,0.0,1.0,-0.32395428364796175,-0.704041775001234,1.0,1.0
9.35,-1.7217967143917103,1.7147289704934254,-0.9832835298687163,-1.3497200685920525,-2.042773437926714,0.0,0.0,1.0,0.5891288411378379,-1.4755944051395729,1.0,0.0
6.97,0.15292738622486465,-0.8158472196275409,1.886790335518607,1.2925035103470746,0.5466763645493854,0.0,0.0,1.0,0.22389559122351807,-1.0898180900704033,0.0,1.0
7.82,-0.04100958970098795,-1.5187850502166982,0.9804512201331366,-1.2738337517034612,-0.25987357392677674,0.0,0.0,1.0,0.22389559122351807,-1.4755944051395729,1.0,1.0
4.9,0.6054469967185206,1.2226724890810152,0.9804512201331366,-1.701556628711884,1.1834263159779346,0.0,0.0,1.0,1.380467549285531,1.2248398003446133,0.0,1.0
1.42,-1.6571510557497595,-1.272756809510493,1.7357338162876954,0.47845029281491536,-0.34477356745058324,1.0,0.0,0.0,1.6239563825617442,0.8390634852754438,1.0,1.0
0.0,0.928675289928275,-1.5539319417461561,-0.9832835298687163,0.5957291461881925,2.9238761832159685,0.0,0.0,1.0,1.563084174242691,0.45328717020627435,0.0,0.0
12.11,-0.4288835415526931,1.7147289704934254,1.7357338162876954,1.637441314386125,-0.5145735544981963,0.0,0.0,1.0,-1.6631428666671346,0.45328717020627435,0.0,1.0
7.41,2.4155254386931446,-1.4836381586872405,0.8293947009022248,0.6647167069960026,1.8201762674064836,0.0,0.0,1.0,-0.8109319502003883,1.6106161154137828,1.0,1.0
6.03,-0.49352920019464397,-1.272756809510493,-0.9832835298687163,-0.8944021672605057,-0.8541735285934225,1.0,0.0,0.0,0.5282566328187847,1.2248398003446133,1.0,0.0
11.48,-1.3339227625400052,-0.9564347857453723,1.2825642585949601,1.520162461012848,-1.6607234670695847,0.0,1.0,0.0,1.197850924328371,1.6106161154137828,1.0,1.0
5.42,-1.398568421181956,0.8712035737864366,1.2825642585949601,-0.5770593875445792,-0.5570235512600996,1.0,0.0,0.0,1.2587231326474244,0.8390634852754438,1.0,1.0
3.91,-0.5581748588365948,-0.5698189789213358,-0.9832835298687163,0.5336403414611635,-0.7692735350696159,1.0,0.0,0.0,0.9543620910521579,1.6106161154137828,1.0,0.0
8.43,0.8640296312863242,0.4142939839034844,-0.9832835298687163,-1.12895987400706,0.41932637426367564,0.0,1.0,0.0,1.0152342993712111,-0.3182654599320645,0.0,1.0
5.53,0.08828172758291378,-1.272756809510493,0.2251686239785778,-1.2186437030572133,0.6740263548350952,0.0,0.0,1.0,-0.20220986700985513,1.2248398003446133,1.0,1.0
8.31,0.5408013380765698,1.011791139904268,-0.9832835298687163,-1.3911126050767384,0.03727640340654619,0.0,0.0,1.0,-1.2979096167528148,0.8390634852754438,1.0,0.0
12.13,0.6054469967185206,-1.3781974840988667,0.8293947009022248,-0.22522282742474772,-0.30232357068868,0.0,1.0,0.0,0.5282566328187847,1.6106161154137828,0.0,1.0
9.33,-1.398568421181956,0.44944087543294226,-0.530113972175981,1.513263704932067,-2.63707339259336,0.0,0.0,1.0,0.7717454660949978,-0.3182654599320645,1.0,0.0
4.67,-0.8814031520463491,-1.4133443756283246,-0.9832835298687163,1.4787699245281618,-0.21742357716487343,0.0,0.0,1.0,-1.4805262417099747,-0.704041775001234,0.0,0.0
6.93,0.6700926553604716,0.02767817707944787,1.1315077393640482,0.16800626917976988,0.5891263613112887,0.0,0.0,1.0,1.197850924328371,0.45328717020627435,1.0,1.0
6.67,2.0276514868414397,-0.9212878942159145,0.9804512201331366,-0.7012369969986374,2.4144762220731293,0.0,1.0,0.0,1.2587231326474244,0.06751085513710493,1.0,1.0
11.28,-0.10565524834293881,0.5548815500213159,-0.9832835298687163,-1.3635175807536144,-1.1513235059267455,0.0,1.0,0.0,0.3456400078616247,-1.4755944051395729,1.0,0.0
5.99,-0.49352920019464397,-0.9212878942159145,0.5272816624404013,0.6854129752383457,0.20707639045415926,1.0,0.0,0.0,-1.6631428666671346,0.06751085513710493,1.0,1.0
8.67,0.023636068940962915,-0.21835006362675718,1.1315077393640482,1.4166811198011329,-0.17497358040297017,0.0,0.0,1.0,1.6239563825617442,-0.3182654599320645,1.0,1.0
9.24,0.08828172758291378,0.4142939839034844,1.886790335518607,1.1338321204891113,0.41932637426367564,0.0,0.0,1.0,-0.08046545037174851,-1.4755944051395729,1.0,1.0
11.48,-0.23494656562684052,1.820169645081799,0.9804512201331366,-0.9081996794220678,-1.2362234994505519,0.0,0.0,1.0,0.16302338290446475,-1.0898180900704033,1.0,1.0
8.41,-1.9803793489595138,0.5548815500213159,0.9804512201331366,1.554656241416753,-1.6607234670695847,0.0,0.0,1.0,-0.14133765869080184,-0.704041775001234,1.0,1.0
10.77,-0.8814031520463491,-0.35893762974458865,1.5846772970567835,0.9337681941464621,-0.5570235512600996,0.0,1.0,0.0,1.3195953409664778,1.2248398003446133,0.0,1.0
3.13,0.3468643621507172,-0.21835006362675718,0.6783381816713131,0.8578818772578709,0.5891263613112887,1.0,0.0,0.0,0.7717454660949978,0.06751085513710493,1.0,1.0
4.88,-0.23494656562684052,-0.7455534365686252,-0.530113972175981,-0.3562991929595869,-0.38722356421248655,1.0,0.0,0.0,0.16302338290446475,0.8390634852754438,0.0,1.0
7.8,-0.23494656562684052,-0.6401127619802516,-0.9832835298687163,1.6305425583053441,-0.7692735350696159,0.0,0.0,1.0,0.7108732577759446,-1.0898180900704033,0.0,0.0
11.7,0.4115100207926681,-0.04261560597946786,0.07411210474766602,0.0024361232410256375,0.41932637426367564,0.0,1.0,0.0,0.041278966266358116,0.8390634852754438,0.0,1.0
4.99,-0.17030090698488967,-0.32379073821513077,-0.9832835298687163,1.582251265739877,-0.17497358040297017,1.0,0.0,0.0,-1.2979096167528148,0.06751085513710493,0.0,0.0
4.83,-0.6228205174785457,1.6444351874345098,-0.530113972175981,-1.5428852388539207,-0.38722356421248655,0.0,0.0,1.0,1.197850924328371,1.6106161154137828,1.0,1.0
11.67,0.023636068940962915,0.7306160076686052,0.5272816624404013,0.7475017799653748,-1.2362234994505519,1.0,0.0,0.0,-1.541398450029028,-1.4755944051395729,1.0,1.0
9.71,0.6054469967185206,-1.0970223518632038,-0.9832835298687163,-1.6877591165503218,0.164626393692256,0.0,1.0,0.0,-0.2630820753289085,0.8390634852754438,1.0,1.0
6.41,0.023636068940962915,0.7657628991980631,-0.6811704914068928,0.6578179509152217,0.631576358073192,0.0,0.0,1.0,-1.1152929917956549,1.6106161154137828,1.0,1.0
8.07,-0.5581748588365948,-1.0970223518632038,-0.9832835298687163,1.0648445596813012,-1.108873509164842,0.0,0.0,1.0,1.380467549285531,0.45328717020627435,1.0,0.0
6.5,1.5104862177058327,-0.6049658704507938,1.4336207778258718,-0.8530096307758197,1.4381262965493542,0.0,0.0,1.0,0.28476779954257136,1.2248398003446133,0.0,1.0
0.16,-1.4632140798239068,-1.2376099179810354,-0.9832835298687163,-0.37699546120192995,0.9711763321684181,0.0,0.0,1.0,1.0152342993712111,1.6106161154137828,0.0,0.0
11.99,-0.36423788291074227,-1.4836381586872405,-0.9832835298687163,0.08522119621039777,-1.1513235059267455,0.0,1.0,0.0,-1.6631428666671346,-1.4755944051395729,1.0,0.0
12.57,0.47615567943461895,1.1875255975515575,2.0378468547495188,1.2925035103470746,-0.38722356421248655,0.0,1.0,0.0,-0.2630820753289085,-1.0898180900704033,1.0,1.0
5.3,-0.7521118347624475,-1.6242257248050718,-0.9832835298687163,-1.4807964341268915,-0.8117235318315192,0.0,0.0,1.0,0.7108732577759446,0.8390634852754438,0.0,0.0
